id,datetime,summary,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility,precipType,pressure,precipAccumulation,ozone,countRents_prev_year,countRents
2018010711,2018-01-07 11:00:00,Partly Cloudy,partly-cloudy-day,0,0,4.59,1.49,0.66,0.76,3.76,6.56,49,0.44,0,10.003,,1026.61,,,1110,1008
2018010712,2018-01-07 12:00:00,Partly Cloudy,partly-cloudy-day,0,0,5.14,1.75,0.8,0.74,4.53,7.84,55,0.5,1,10.003,,1026.24,,,1024,1345
2018010713,2018-01-07 13:00:00,Partly Cloudy,partly-cloudy-day,0,0,5.53,2.45,0.37,0.69,4.11,7.32,53,0.21,1,10.003,,1026.06,,,1211,1395
2018010714,2018-01-07 14:00:00,Partly Cloudy,partly-cloudy-day,0,0,5.61,2.26,-0.12,0.67,4.67,8.94,53,0.21,0,10.003,,1025.74,,,1291,1422
2018010715,2018-01-07 15:00:00,Clear,clear-day,0,0,5.1,1.87,-0.59,0.67,4.21,7.46,55,0.12,0,10.003,,1025.74,,,1377,1242
2018010716,2018-01-07 16:00:00,Partly Cloudy,partly-cloudy-day,0,0,4.2,0.93,-0.96,0.69,3.91,6.77,55,0.14,0,10.003,,1026.04,,,1067,973
2018010717,2018-01-07 17:00:00,Clear,clear-night,0,0,3.28,-0.2,-1.62,0.7,3.91,6.55,47,0,0,10.003,,1026.17,,,926,737
2018010718,2018-01-07 18:00:00,Clear,clear-night,0,0,2.88,-0.53,-1.77,0.71,3.68,6.09,47,0,0,10.003,,1025.98,,,823,545
2018010719,2018-01-07 19:00:00,Clear,clear-night,0,0,2.45,-0.97,-1.71,0.74,3.56,6.16,53,0,0,10.003,,1025.85,,,706,388
2018010720,2018-01-07 20:00:00,Clear,clear-night,0,0,2.31,-0.84,-1.61,0.75,3.15,5.28,52,0,0,10.003,,1025.89,,,478,268
2018010721,2018-01-07 21:00:00,Mostly Cloudy,partly-cloudy-night,0,0,2.22,-0.62,-1.39,0.77,2.74,4.59,49,0.53,0,10.003,,1025.85,,,387,224
2018010722,2018-01-07 22:00:00,Mostly Cloudy,partly-cloudy-night,0,0,2.52,-0.32,-0.77,0.79,2.82,5,56,0.67,0,10.003,,1025.61,,,386,189
2018010723,2018-01-07 23:00:00,Mostly Cloudy,partly-cloudy-night,0,0,2.83,-0.02,-0.39,0.79,2.9,5.03,55,0.63,0,10.003,,1025.62,,,358,104
2018010800,2018-01-08 00:00:00,Mostly Cloudy,partly-cloudy-night,0,0,3.23,0.22,0.09,0.8,3.21,5.74,58,0.77,0,10.003,,1025.2,,,273,74
2018010801,2018-01-08 01:00:00,Overcast,cloudy,0,0,3.35,0.46,0.35,0.81,3.07,5.7,63,0.9,0,10.003,,1024.61,,,264,51
2018010802,2018-01-08 02:00:00,Overcast,cloudy,0,0,3.51,0.76,0.6,0.81,2.95,5.71,68,0.9,0,10.003,,1024.47,,,171,41
2018010803,2018-01-08 03:00:00,Overcast,cloudy,0,0,3.56,0.69,0.75,0.82,3.12,5.63,59,0.95,0,10.003,,1024.25,,,98,26
2018010804,2018-01-08 04:00:00,Overcast,cloudy,0,0,3.58,0.63,0.92,0.83,3.23,5.68,73,1,0,10.003,,1024.07,,,58,35
2018010805,2018-01-08 05:00:00,Overcast,cloudy,0,0,3.63,0.74,1.08,0.83,3.16,5.63,66,1,0,10.003,,1023.75,,,58,114
2018010806,2018-01-08 06:00:00,Overcast,cloudy,0,0,3.78,0.79,1.38,0.84,3.35,5.28,77,1,0,10.003,,1023.52,,,73,611
2018010807,2018-01-08 07:00:00,Overcast,cloudy,0,0,3.88,1.32,1.64,0.85,2.8,4.77,70,0.95,0,10.003,,1023.33,,,138,1814
2018010808,2018-01-08 08:00:00,Overcast,cloudy,0,0,3.87,1.58,1.88,0.87,2.49,4.42,73,0.95,0,9.791,,1023.04,,,275,3989
2018010809,2018-01-08 09:00:00,Overcast,cloudy,0,0,3.99,1.87,2.07,0.87,2.32,3.8,72,0.98,0,9.76,,1022.93,,,558,2017
2018010810,2018-01-08 10:00:00,Overcast,cloudy,0,0,4.24,2.26,2.24,0.87,2.23,4.45,83,0.95,0,9.454,,1022.77,,,672,724
2018010811,2018-01-08 11:00:00,Overcast,cloudy,0,0,4.42,2.47,2.44,0.87,2.21,4,84,0.95,0,8.708,,1022.47,,,1056,555
2018010812,2018-01-08 12:00:00,Overcast,cloudy,0,0,4.69,2.61,2.66,0.87,2.41,4.06,81,0.95,1,8.789,,1021.37,,,1378,719
2018010813,2018-01-08 13:00:00,Overcast,cloudy,0,0,4.82,2.95,2.79,0.87,2.2,3.64,80,0.95,0,8.992,,1020.65,,,1471,849
2018010814,2018-01-08 14:00:00,Overcast,cloudy,0,0,4.86,3.1,2.71,0.86,2.11,4.19,75,0.95,0,8.992,,1020.07,,,1404,686
2018010815,2018-01-08 15:00:00,Overcast,cloudy,0,0,4.89,3.08,2.62,0.85,2.15,3.64,73,0.95,0,9.466,,1019.95,,,1350,827
2018010816,2018-01-08 16:00:00,Overcast,cloudy,0,0,4.87,2.9,2.59,0.85,2.33,4.26,83,1,0,9.432,,1019.34,,,1025,1333
2018010817,2018-01-08 17:00:00,Overcast,cloudy,0,0,4.79,2.76,2.46,0.85,2.39,4.05,84,0.95,0,9.857,,1018.94,,,667,2935
2018010818,2018-01-08 18:00:00,Overcast,cloudy,0,0,4.69,2.55,2.49,0.86,2.48,3.8,76,1,0,10.003,,1018.74,,,546,2642
2018010819,2018-01-08 19:00:00,Overcast,cloudy,0,0,4.55,2.71,2.37,0.86,2.14,4.18,74,0.95,0,9.954,,1018.25,,,515,1306
2018010820,2018-01-08 20:00:00,Overcast,cloudy,0,0,4.49,2.62,2.51,0.87,2.15,4.1,87,0.95,0,9.81,,1017.73,,,385,789
2018010821,2018-01-08 21:00:00,Overcast,cloudy,0,0,4.53,2.6,2.69,0.88,2.21,4.06,84,0.95,0,9.507,,1017.23,,,305,425
2018010822,2018-01-08 22:00:00,Overcast,cloudy,0,0,4.41,2.75,2.56,0.88,1.93,3.25,90,0.95,0,7.191,,1016.14,,,292,333
2018010823,2018-01-08 23:00:00,Overcast,cloudy,0,0,4.43,2.48,2.64,0.88,2.22,3.63,107,0.95,0,6.466,,1015.9,,,243,180
2018010900,2018-01-09 00:00:00,Overcast,cloudy,0,0,4.42,3.13,2.71,0.89,1.62,2.81,103,1,0,6.439,,1014.96,,,102,75
2018010901,2018-01-09 01:00:00,Overcast,cloudy,0,0,4.45,3.32,2.69,0.88,1.5,2.79,97,1,0,6.307,,1013.81,,,74,42
2018010902,2018-01-09 02:00:00,Overcast,cloudy,0,0,4.38,2.88,2.64,0.88,1.78,2.79,100,1,0,6.307,,1012.96,,,25,26
2018010903,2018-01-09 03:00:00,Overcast,cloudy,0,0,4.35,3.35,2.58,0.88,1.4,2.95,93,1,0,6.173,,1012.05,,,18,19
2018010904,2018-01-09 04:00:00,Overcast,cloudy,0,0,4.41,2.97,2.67,0.88,1.74,2.95,107,1,0,6.173,,1011.66,,,44,28
2018010905,2018-01-09 05:00:00,Overcast,cloudy,0,0,4.48,4.48,2.8,0.89,1.29,2.54,109,1,0,5.734,,1011.04,,,169,120
2018010906,2018-01-09 06:00:00,Overcast,cloudy,0,0,4.49,4.49,2.87,0.89,1.23,1.93,118,1,0,5.232,,1010.09,,,1255,692
2018010907,2018-01-09 07:00:00,Overcast,cloudy,0,0,4.58,4.58,2.93,0.89,0.98,1.52,111,1,0,4.972,,1009.32,,,4011,2001
2018010908,2018-01-09 08:00:00,Overcast,cloudy,0,0,4.62,4.62,3.06,0.9,1.01,1.31,101,1,0,4.656,,1008.76,,,6423,4128
2018010909,2018-01-09 09:00:00,Overcast,cloudy,0,0,4.75,4.75,3.14,0.89,1.14,1.67,121,1,0,5.023,,1008.35,,,4192,2084
2018010910,2018-01-09 10:00:00,Overcast,cloudy,0,0,4.76,4.76,3.28,0.9,0.59,1.35,94,0.95,0,4.03,,1008.13,,,1861,762
2018010911,2018-01-09 11:00:00,Overcast,cloudy,0,0,4.95,4.95,3.68,0.92,0.67,0.93,107,1,0,3.895,,1007.36,,,1234,705
2018010912,2018-01-09 12:00:00,Overcast,cloudy,0,0,5.14,5.14,3.78,0.91,0.93,1.39,122,1,1,3.699,,1006.54,,,881,829
2018010913,2018-01-09 13:00:00,Overcast,cloudy,0,0,5.42,5.42,4.07,0.91,1.21,1.61,153,1,0,4.022,,1006.06,,,800,869
2018010914,2018-01-09 14:00:00,Overcast,cloudy,0,0,5.72,5.72,4.42,0.91,0.78,1.13,165,1,0,3.67,,1005.47,,,901,736
2018010915,2018-01-09 15:00:00,Foggy,fog,0,0,6.01,6.01,4.79,0.92,0.65,0.8,164,1,0,2.881,,1005.17,,,1294,790
2018010916,2018-01-09 16:00:00,Overcast,cloudy,0,0,6.04,6.04,4.8,0.92,0.8,0.95,168,1,0,3.28,,1004.84,,,2533,1389
2018010917,2018-01-09 17:00:00,Overcast,cloudy,0,0,6.11,6.11,4.93,0.92,0.7,0.94,151,0.95,0,3.667,,1004.58,,,3645,3025
2018010918,2018-01-09 18:00:00,Overcast,cloudy,0,0,6.3,6.3,5.08,0.92,1.14,1.44,140,1,0,3.89,,1004.64,,,3406,2762
2018010919,2018-01-09 19:00:00,Overcast,cloudy,0,0,6.61,5.82,5.33,0.92,1.47,2.16,139,0.95,0,3.989,,1004.67,,,2239,1338
2018010920,2018-01-09 20:00:00,Foggy,fog,0,0,6.87,5.69,5.75,0.93,1.85,2.39,148,0.93,0,3.153,,1004.39,,,1122,768
2018010921,2018-01-09 21:00:00,Mostly Cloudy,partly-cloudy-night,0,0,7.01,5.98,5.99,0.93,1.74,2.67,143,0.85,0,3.998,,1004.04,,,647,542
2018010922,2018-01-09 22:00:00,Overcast,cloudy,0,0,7.37,6.51,6.21,0.92,1.63,2.58,144,0.89,0,4.649,,1003.72,,,447,323
2018010923,2018-01-09 23:00:00,Mostly Cloudy,partly-cloudy-night,0,0,7.63,6.68,6.55,0.93,1.75,2.97,141,0.81,0,4.78,,1003.52,,,221,152
2018011000,2018-01-10 00:00:00,Overcast,cloudy,0.018,0.23,7.75,6.67,6.75,0.93,1.89,3.39,140,1,0,4.794,rain,1003.35,,,96,60
2018011001,2018-01-10 01:00:00,Overcast,cloudy,0.0267,0.18,7.97,6.98,6.97,0.93,1.84,2.93,147,0.9,0,5.865,rain,1002.75,,,59,45
2018011002,2018-01-10 02:00:00,Mostly Cloudy,partly-cloudy-night,0.0499,0.32,8.03,7.04,7.16,0.94,1.85,2.71,144,0.85,0,4.88,rain,1002.23,,,30,29
2018011003,2018-01-10 03:00:00,Mostly Cloudy,partly-cloudy-night,0.0519,0.28,8.23,7.17,7.38,0.94,1.96,2.41,137,0.86,0,5.937,rain,1001.8,,,29,20
2018011004,2018-01-10 04:00:00,Overcast,cloudy,0.0209,0.24,8.33,7.5,7.55,0.95,1.73,2.79,152,0.93,0,6.548,rain,1001.45,,,21,31
2018011005,2018-01-10 05:00:00,Overcast,cloudy,0.039,0.31,8.26,7.5,7.17,0.93,1.65,2.92,200,0.93,0,7.863,rain,1001.5,,,113,102
2018011006,2018-01-10 06:00:00,Mostly Cloudy,partly-cloudy-night,0.0271,0.17,7.95,6.44,6.48,0.9,2.45,3.67,231,0.83,0,9.662,rain,1001.97,,,726,632
2018011007,2018-01-10 07:00:00,Mostly Cloudy,partly-cloudy-night,0.0125,0.11,7.68,6.35,6.25,0.91,2.16,3.71,240,0.72,0,9.653,rain,1003.04,,,2247,1924
2018011008,2018-01-10 08:00:00,Mostly Cloudy,partly-cloudy-night,0,0,7.37,5.86,6.01,0.91,2.31,3.26,245,0.66,0,10.003,,1003.73,,,4454,4094
2018011009,2018-01-10 09:00:00,Mostly Cloudy,partly-cloudy-day,0,0,7.19,5.84,5.9,0.92,2.09,3.01,246,0.63,0,9.725,,1004.36,,,2163,2109
2018011010,2018-01-10 10:00:00,Mostly Cloudy,partly-cloudy-day,0,0,7.61,6.11,6.13,0.9,2.34,2.93,252,0.64,0,9.933,,1004.93,,,951,891
2018011011,2018-01-10 11:00:00,Mostly Cloudy,partly-cloudy-day,0,0,8.18,7.16,6.34,0.88,1.91,3.21,256,0.56,0,10.003,,1005.08,,,804,772
2018011012,2018-01-10 12:00:00,Partly Cloudy,partly-cloudy-day,0,0,8.85,8.07,6.53,0.85,1.77,3.22,261,0.45,1,10.003,,1005.01,,,1014,1037
2018011013,2018-01-10 13:00:00,Partly Cloudy,partly-cloudy-day,0,0,9.17,8.74,6.47,0.83,1.47,1.96,257,0.38,1,10.003,,1004.72,,,1055,1066
2018011014,2018-01-10 14:00:00,Partly Cloudy,partly-cloudy-day,0,0,9.51,8.88,6.39,0.81,1.72,2.39,242,0.33,0,10.003,,1004.85,,,970,1046
2018011015,2018-01-10 15:00:00,Partly Cloudy,partly-cloudy-day,0,0,9.38,8.97,6.22,0.81,1.48,2.42,248,0.31,0,10.003,,1005.49,,,1110,1017
2018011016,2018-01-10 16:00:00,Partly Cloudy,partly-cloudy-day,0,0,8.52,8.52,5.58,0.82,0.92,1.07,255,0.48,0,10.003,,1005.78,,,1562,1486
2018011017,2018-01-10 17:00:00,Mostly Cloudy,partly-cloudy-night,0,0,6.92,6.92,4.69,0.86,0.36,0.36,263,0.5,0,10.003,,1006.18,,,3246,3106
2018011018,2018-01-10 18:00:00,Partly Cloudy,partly-cloudy-night,0,0,5.6,5.6,4.01,0.9,0.32,0.32,254,0.44,0,10.003,,1006.63,,,3167,2964
2018011019,2018-01-10 19:00:00,Partly Cloudy,partly-cloudy-night,0,0,4.97,4.97,3.77,0.92,0.25,0.25,265,0.19,0,9.926,,1007.24,,,1731,1622
2018011020,2018-01-10 20:00:00,Clear,clear-night,0,0,4.74,4.74,3.82,0.94,0.24,0.24,266,0,0,8.923,,1007.56,,,935,891
2018011021,2018-01-10 21:00:00,Clear,clear-night,0,0,4.85,4.85,3.7,0.92,0.14,0.14,254,0,0,7.965,,1008.14,,,620,662
2018011022,2018-01-10 22:00:00,Partly Cloudy,partly-cloudy-night,0,0,4.64,4.64,3.45,0.92,0.14,0.14,251,0.4,0,6.899,,1008.38,,,415,503
2018011023,2018-01-10 23:00:00,Clear,clear-night,0,0,4.24,4.24,3.09,0.92,0.13,0.13,224,0.1,0,5.229,,1008.72,,,265,311
2018011100,2018-01-11 00:00:00,Partly Cloudy,partly-cloudy-night,0,0,3.92,3.92,2.99,0.94,0.11,0.11,297,0.22,0,3.713,,1009.28,,,105,159
2018011101,2018-01-11 01:00:00,Partly Cloudy,partly-cloudy-night,0,0,4.18,4.18,3.2,0.93,0.1,0.11,270,0.36,0,4.118,,1009.75,,,56,91
2018011102,2018-01-11 02:00:00,Mostly Cloudy,partly-cloudy-night,0,0,4.24,4.24,3.21,0.93,0.2,0.27,295,0.51,0,4.049,,1010.34,,,35,46
2018011103,2018-01-11 03:00:00,Mostly Cloudy,partly-cloudy-night,0,0,4.21,4.21,3.38,0.94,0.49,0.49,328,0.61,0,4.304,,1011.21,,,24,22
2018011104,2018-01-11 04:00:00,Mostly Cloudy,partly-cloudy-night,0,0,4.3,4.3,3.51,0.95,0.43,0.43,345,0.7,0,4.645,,1011.77,,,38,30
2018011105,2018-01-11 05:00:00,Mostly Cloudy,partly-cloudy-night,0,0,4.45,4.45,3.74,0.95,0.52,0.6,347,0.5,0,4.056,,1012.51,,,113,88
2018011106,2018-01-11 06:00:00,Mostly Cloudy,partly-cloudy-night,0,0,4.76,4.76,3.92,0.94,0.6,0.6,326,0.82,0,3.506,,1013.5,,,709,655
2018011107,2018-01-11 07:00:00,Foggy,fog,0,0,5.15,5.15,4.31,0.94,0.72,1.03,327,1,0,2.955,,1014.65,,,2241,2068
2018011108,2018-01-11 08:00:00,Overcast,cloudy,0,0,5.44,5.44,4.6,0.94,0.65,0.75,327,1,0,3.606,,1015.7,,,4509,4058
2018011109,2018-01-11 09:00:00,Overcast,cloudy,0,0,5.76,5.76,4.85,0.94,0.84,0.94,335,1,0,4.059,,1016.58,,,2273,2128
2018011110,2018-01-11 10:00:00,Overcast,cloudy,0.0195,0.23,6.08,6.08,5.23,0.94,1.11,1.41,330,1,0,4.674,rain,1017.69,,,970,791
2018011111,2018-01-11 11:00:00,Possible Drizzle,rain,0.0575,0.39,6.42,5.6,5.61,0.95,1.47,2.23,324,0.95,0,2.621,rain,1018.64,,,873,697
2018011112,2018-01-11 12:00:00,Overcast,cloudy,0.0345,0.27,6.64,5.54,5.71,0.94,1.75,2.9,329,1,1,3.437,rain,1019.01,,,1063,830
2018011113,2018-01-11 13:00:00,Mostly Cloudy,partly-cloudy-day,0,0,6.88,5.77,6,0.94,1.79,3.1,347,0.84,1,4.569,,1019.33,,,1089,777
2018011114,2018-01-11 14:00:00,Overcast,cloudy,0.012,0.15,7.09,6.13,6.14,0.94,1.67,2.67,353,0.94,0,4.295,rain,1019.92,,,969,665
2018011115,2018-01-11 15:00:00,Overcast,cloudy,0.009,0.22,7.16,6.32,6.14,0.93,1.58,2.61,355,0.95,0,4.144,rain,1020.28,,,1039,856
2018011116,2018-01-11 16:00:00,Overcast,cloudy,0,0,7.14,6.09,6.09,0.93,1.77,2.65,346,1,0,4.693,,1021.02,,,1547,1404
2018011117,2018-01-11 17:00:00,Overcast,cloudy,0,0,7.06,5.87,6.04,0.93,1.9,2.97,337,1,0,3.792,,1022.18,,,3168,2927
2018011118,2018-01-11 18:00:00,Overcast,cloudy,0,0,7.02,5.97,6,0.93,1.74,2.86,333,1,0,3.819,,1023.02,,,3100,2782
2018011119,2018-01-11 19:00:00,Overcast,cloudy,0,0,6.99,6.06,5.9,0.93,1.63,2.69,351,0.89,0,3.745,,1023.34,,,1671,1495
2018011120,2018-01-11 20:00:00,Overcast,cloudy,0,0,6.96,6.96,5.86,0.93,1.32,1.89,359,1,0,4.519,,1023.88,,,961,919
2018011121,2018-01-11 21:00:00,Overcast,cloudy,0,0,6.95,6.95,5.82,0.93,1.22,1.49,351,1,0,4.213,,1024.43,,,634,652
2018011122,2018-01-11 22:00:00,Overcast,cloudy,0,0,6.94,6.94,5.8,0.92,0.96,1.29,350,0.94,0,4.192,,1025.11,,,479,458
2018011123,2018-01-11 23:00:00,Overcast,cloudy,0,0,6.93,6.93,5.8,0.93,0.83,1.4,347,0.88,0,3.829,,1025.55,,,286,335
2018011200,2018-01-12 00:00:00,Overcast,cloudy,0,0,6.8,6.8,5.74,0.93,0.5,0.95,358,1,0,3.976,,1025.71,,,127,160
2018011201,2018-01-12 01:00:00,Overcast,cloudy,0,0,6.77,6.77,5.75,0.93,0.58,0.68,4,1,0,3.426,,1025.38,,,106,121
2018011202,2018-01-12 02:00:00,Overcast,cloudy,0,0,6.73,6.73,5.76,0.94,0.34,0.64,19,1,0,3.368,,1025.48,,,57,53
2018011203,2018-01-12 03:00:00,Overcast,cloudy,0,0,6.64,6.64,5.68,0.94,0.23,0.4,23,1,0,3.532,,1025.91,,,27,35
2018011204,2018-01-12 04:00:00,Foggy,fog,0,0,6.58,6.58,5.61,0.94,0.28,0.49,355,1,0,3.019,,1026.4,,,33,35
2018011205,2018-01-12 05:00:00,Foggy,fog,0,0,6.35,6.35,5.55,0.95,0.21,0.21,340,0.93,0,2.538,,1026.27,,,104,102
2018011206,2018-01-12 06:00:00,Foggy,fog,0,0,6.26,6.26,5.47,0.95,0.24,0.34,83,0.92,0,2.251,,1026.32,,,681,456
2018011207,2018-01-12 07:00:00,Foggy,fog,0,0,6.19,6.19,5.31,0.94,0.23,0.33,128,0.81,0,3.037,,1026.31,,,2160,1580
2018011208,2018-01-12 08:00:00,Overcast,cloudy,0,0,6.12,6.12,5.12,0.93,0.46,0.46,108,0.89,0,3.421,,1026.44,,,4321,3482
2018011209,2018-01-12 09:00:00,Overcast,cloudy,0,0,6.15,6.15,5.21,0.94,0.56,0.56,105,0.89,0,5.83,,1026.53,,,2203,2072
2018011210,2018-01-12 10:00:00,Overcast,cloudy,0,0,6.48,6.48,5.4,0.93,0.66,0.89,137,0.95,0,6.473,,1026.86,,,878,977
2018011211,2018-01-12 11:00:00,Overcast,cloudy,0,0,6.76,6.76,5.54,0.92,0.82,1.56,161,0.95,0,7.218,,1026.93,,,474,836
2018011212,2018-01-12 12:00:00,Overcast,cloudy,0,0,6.99,6.99,5.55,0.91,1.07,1.81,154,0.89,1,8.579,,1026.57,,,471,1121
2018011213,2018-01-12 13:00:00,Overcast,cloudy,0,0,7.11,7.11,5.5,0.89,0.97,2.01,147,0.95,1,7.653,,1026.1,,,296,1137
2018011214,2018-01-12 14:00:00,Mostly Cloudy,partly-cloudy-day,0,0,7.21,7.21,5.45,0.89,0.95,1.54,141,0.84,0,9.713,,1025.56,,,252,977
2018011215,2018-01-12 15:00:00,Mostly Cloudy,partly-cloudy-day,0,0,7.23,7.23,5.38,0.88,0.63,1.3,146,0.84,0,9.637,,1025.37,,,273,1157
2018011216,2018-01-12 16:00:00,Mostly Cloudy,partly-cloudy-day,0,0,7.15,7.15,5.3,0.88,0.72,1.6,141,0.77,0,8.58,,1025.02,,,432,1574
2018011217,2018-01-12 17:00:00,Mostly Cloudy,partly-cloudy-night,0,0,6.92,6.92,5.14,0.88,0.82,1.58,136,0.8,0,8.181,,1024.88,,,950,2783
2018011218,2018-01-12 18:00:00,Mostly Cloudy,partly-cloudy-night,0,0,6.58,5.94,4.67,0.88,1.35,2.03,142,0.75,0,9.052,,1024.96,,,939,2245
2018011219,2018-01-12 19:00:00,Mostly Cloudy,partly-cloudy-night,0,0,6.41,5.25,4.47,0.87,1.77,3.04,140,0.77,0,9.21,,1024.91,,,704,1293
2018011220,2018-01-12 20:00:00,Mostly Cloudy,partly-cloudy-night,0,0,5.93,5.08,4.04,0.88,1.45,3.37,153,0.77,0,9.676,,1024.8,,,544,798
2018011221,2018-01-12 21:00:00,Mostly Cloudy,partly-cloudy-night,0,0,5.7,4.26,3.62,0.86,1.92,3.56,160,0.83,0,9.933,,1024.71,,,423,548
2018011222,2018-01-12 22:00:00,Overcast,cloudy,0,0,5.62,4.35,3.45,0.86,1.76,3.02,161,0.91,0,10.003,,1024.37,,,302,445
2018011223,2018-01-12 23:00:00,Overcast,cloudy,0,0,5.43,4.35,3.26,0.86,1.57,2.96,153,1,0,9.906,,1024.05,,,225,409
2018011300,2018-01-13 00:00:00,Overcast,cloudy,0,0,5.46,4.21,3.36,0.86,1.71,2.93,155,1,0,9.914,,1023.54,,,98,270
2018011301,2018-01-13 01:00:00,Overcast,cloudy,0,0,5.42,4.08,3.27,0.86,1.79,3.45,147,1,0,9.243,,1022.9,,,58,233
2018011302,2018-01-13 02:00:00,Overcast,cloudy,0,0,5.42,3.99,3.34,0.86,1.87,3.7,149,1,0,9.543,,1022.54,,,57,157
2018011303,2018-01-13 03:00:00,Overcast,cloudy,0,0,5.34,3.89,3.29,0.87,1.88,3.01,144,1,0,10.003,,1022.05,,,39,104
2018011304,2018-01-13 04:00:00,Overcast,cloudy,0,0,5.28,3.95,3.13,0.86,1.76,2.96,131,1,0,10.003,,1021.17,,,29,53
2018011305,2018-01-13 05:00:00,Overcast,cloudy,0,0,5.35,4.16,3.15,0.86,1.65,3.57,133,1,0,9.914,,1020.69,,,106,57
2018011306,2018-01-13 06:00:00,Overcast,cloudy,0,0,5.43,3.96,3.27,0.86,1.91,3.22,138,1,0,10.003,,1020.48,,,508,90
2018011307,2018-01-13 07:00:00,Overcast,cloudy,0,0,5.58,4.52,3.33,0.85,1.57,3.25,134,1,0,10.003,,1020.08,,,1604,206
2018011308,2018-01-13 08:00:00,Overcast,cloudy,0,0,5.81,4.5,3.44,0.85,1.82,3.16,130,0.89,0,8.996,,1020.05,,,3425,508
2018011309,2018-01-13 09:00:00,Overcast,cloudy,0,0,6,4.27,3.87,0.86,2.28,3.93,134,0.95,0,8.194,,1020.28,,,1861,764
2018011310,2018-01-13 10:00:00,Overcast,cloudy,0,0,6.49,4.81,4.17,0.85,2.32,3.78,139,0.89,0,7.165,,1020.35,,,544,1068
2018011311,2018-01-13 11:00:00,Overcast,cloudy,0,0,6.92,5.46,4.36,0.84,2.15,3.95,140,0.89,0,7.808,,1020.46,,,457,1305
2018011312,2018-01-13 12:00:00,Mostly Cloudy,partly-cloudy-day,0,0,7.12,5.44,4.32,0.82,2.46,4.66,142,0.84,1,9.35,,1019.98,,,820,1607
2018011313,2018-01-13 13:00:00,Mostly Cloudy,partly-cloudy-day,0,0,7.04,5.51,3.97,0.81,2.27,4.08,143,0.75,1,9.733,,1019.38,,,862,1649
2018011314,2018-01-13 14:00:00,Overcast,cloudy,0,0,6.95,5.31,3.68,0.8,2.38,4.24,131,0.88,0,9.72,,1018.85,,,837,1714
2018011315,2018-01-13 15:00:00,Mostly Cloudy,partly-cloudy-day,0,0,6.57,4.97,3.46,0.81,2.25,3.82,131,0.75,0,9.948,,1018.86,,,861,1559
2018011316,2018-01-13 16:00:00,Overcast,cloudy,0,0,6.23,5.06,3.23,0.81,1.75,2.86,124,0.9,0,9.617,,1018.77,,,1311,1353
2018011317,2018-01-13 17:00:00,Mostly Cloudy,partly-cloudy-night,0,0,5.94,4.42,3.12,0.82,2.05,3.39,121,0.84,0,9.793,,1018.94,,,2390,1091
2018011318,2018-01-13 18:00:00,Overcast,cloudy,0,0,5.68,3.83,2.82,0.82,2.35,3.83,127,0.95,0,9.909,,1019.06,,,1979,968
2018011319,2018-01-13 19:00:00,Overcast,cloudy,0,0,5.39,4.08,2.56,0.82,1.75,3.67,125,0.95,0,9.855,,1019.25,,,1140,762
2018011320,2018-01-13 20:00:00,Overcast,cloudy,0,0,5.15,3.51,2.46,0.83,2.03,3.45,119,1,0,9.408,,1019.42,,,608,576
2018011321,2018-01-13 21:00:00,Overcast,cloudy,0,0,4.83,3.33,2.26,0.83,1.85,3.02,121,1,0,9.474,,1019.49,,,437,412
2018011322,2018-01-13 22:00:00,Overcast,cloudy,0,0,4.77,3.37,1.99,0.82,1.75,3.17,114,1,0,8.548,,1019.35,,,364,405
2018011323,2018-01-13 23:00:00,Overcast,cloudy,0,0,4.7,3.69,1.78,0.81,1.43,2.98,103,0.93,0,9.668,,1019.35,,,330,371
2018011400,2018-01-14 00:00:00,Overcast,cloudy,0,0,4.61,3.67,1.7,0.81,1.38,2.72,109,1,0,9.827,,1019.16,,,271,304
2018011401,2018-01-14 01:00:00,Overcast,cloudy,0,0,4.54,4.54,1.54,0.81,1.05,2.4,97,1,0,9.656,,1019.19,,,200,292
2018011402,2018-01-14 02:00:00,Overcast,cloudy,0,0,4.29,3.13,1.45,0.82,1.5,2.7,83,1,0,9.613,,1019.18,,,180,154
2018011403,2018-01-14 03:00:00,Overcast,cloudy,0,0,4.25,4.25,1.43,0.82,1.21,2.08,81,1,0,9.434,,1019.3,,,102,126
2018011404,2018-01-14 04:00:00,Overcast,cloudy,0,0,4.21,4.21,1.41,0.82,0.88,1.06,74,1,0,9.398,,1019.13,,,48,66
2018011405,2018-01-14 05:00:00,Overcast,cloudy,0,0,4.18,4.18,1.45,0.82,0.62,1.12,70,1,0,9.246,,1018.98,,,56,42
2018011406,2018-01-14 06:00:00,Overcast,cloudy,0,0,4.16,4.16,1.38,0.82,0.51,1.12,52,1,0,9.889,,1018.89,,,65,62
2018011407,2018-01-14 07:00:00,Overcast,cloudy,0,0,4.48,4.48,1.52,0.81,0.57,1.04,61,1,0,10.003,,1018.79,,,179,136
2018011408,2018-01-14 08:00:00,Overcast,cloudy,0,0,4.49,4.49,1.54,0.81,0.45,0.87,69,1,0,10.003,,1018.74,,,393,276
2018011409,2018-01-14 09:00:00,Overcast,cloudy,0,0,4.63,4.63,1.67,0.81,0.4,0.77,56,1,0,10.003,,1019.09,,,776,576
